variables,Author 1,Author 2,is_equal,final_discussion,agreed_after_discussion,Source
63a0d960-70b6-44c6-b606-491478a5cadf,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
512,numerical,numerical,TRUE,numerical,,OpenStack
63a0d960-70b6-44c6-b606-491478a5cadf,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
96258,numerical,numerical,TRUE,numerical,,OpenStack
95746,numerical,numerical,TRUE,numerical,,OpenStack
63a0d960-70b6-44c6-b606-491478a5cadf,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
0,numerical,numerical,TRUE,numerical,,OpenStack
63a0d960-70b6-44c6-b606-491478a5cadf,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
63a0d960-70b6-44c6-b606-491478a5cadf,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
0,numerical,numerical,TRUE,numerical,,OpenStack
63a0d960-70b6-44c6-b606-491478a5cadf,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
63a0d960-70b6-44c6-b606-491478a5cadf,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.1754098,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/63a0d960-70b6-44c6-b606-491478a5cadf HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.1946359,numerical,numerical,TRUE,numerical,,OpenStack
63a0d960-70b6-44c6-b606-491478a5cadf,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.2833371,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.2857559,numerical,numerical,TRUE,numerical,,OpenStack
fecdd5a9-3ca0-4c82-9336-63b7774f738e,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.258281,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.2609611,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.269783,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.277504,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.267199,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.2630441,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.2640278,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.251225,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.2617428,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.2583311,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.3579462,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.2673008,numerical,numerical,TRUE,numerical,,OpenStack
0673dd71-34c5-4fbb-86c4-40623fbe45b4,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,path,path,TRUE,path,,OpenStack
0673dd71-34c5-4fbb-86c4-40623fbe45b4,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,path,path,TRUE,path,,OpenStack
/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,path,path,TRUE,path,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.4313569,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.2426732,numerical,numerical,TRUE,numerical,,OpenStack
63a0d960-70b6-44c6-b606-491478a5cadf,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
63a0d960-70b6-44c6-b606-491478a5cadf,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
63a0d960-70b6-44c6-b606-491478a5cadf,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.261543,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.2519629,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.275321,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.2491229,numerical,numerical,TRUE,numerical,,OpenStack
cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,domain,domain,TRUE,domain,,OpenStack
0673dd71-34c5-4fbb-86c4-40623fbe45b4,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,path,path,TRUE,path,,OpenStack
0673dd71-34c5-4fbb-86c4-40623fbe45b4,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,path,path,TRUE,path,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.2700448,numerical,numerical,TRUE,numerical,,OpenStack
/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,path,path,TRUE,path,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.263088,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.2663522,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.259464,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.285748,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.268029,numerical,numerical,TRUE,numerical,,OpenStack
63a0d960-70b6-44c6-b606-491478a5cadf,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
/v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.096539,numerical,numerical,TRUE,numerical,,OpenStack
63a0d960-70b6-44c6-b606-491478a5cadf,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
63a0d960-70b6-44c6-b606-491478a5cadf,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
63a0d960-70b6-44c6-b606-491478a5cadf,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
20.03,numerical,numerical,TRUE,numerical,,OpenStack
63a0d960-70b6-44c6-b606-491478a5cadf,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
63a0d960-70b6-44c6-b606-491478a5cadf,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
63a0d960-70b6-44c6-b606-491478a5cadf,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
20.8,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.292043,numerical,numerical,TRUE,numerical,,OpenStack
0673dd71-34c5-4fbb-86c4-40623fbe45b4,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,path,path,TRUE,path,,OpenStack
0673dd71-34c5-4fbb-86c4-40623fbe45b4,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,path,path,TRUE,path,,OpenStack
/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,path,path,TRUE,path,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.2539101,numerical,numerical,TRUE,numerical,,OpenStack
"10.11.21.132,10.11.10.1",other,ipv4,FALSE,,FALSE,OpenStack
/openstack/2012-08-10/meta_data.json HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.2316251,numerical,numerical,TRUE,numerical,,OpenStack
"10.11.21.132,10.11.10.1",other,ipv4,FALSE,,FALSE,OpenStack
/openstack/2013-10-17 HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.0006261,numerical,numerical,TRUE,numerical,,OpenStack
0673dd71-34c5-4fbb-86c4-40623fbe45b4,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,path,path,TRUE,path,,OpenStack
0673dd71-34c5-4fbb-86c4-40623fbe45b4,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,path,path,TRUE,path,,OpenStack
"10.11.21.132,10.11.10.1",other,ipv4,FALSE,,FALSE,OpenStack
/openstack/2013-10-17/vendor_data.json HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.223933,numerical,numerical,TRUE,numerical,,OpenStack
"10.11.21.132,10.11.10.1",other,ipv4,FALSE,,FALSE,OpenStack
/openstack/2013-10-17/vendor_data.json HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.0007501,numerical,numerical,TRUE,numerical,,OpenStack
/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,path,path,TRUE,path,,OpenStack
"10.11.21.132,10.11.10.1",other,ipv4,FALSE,,FALSE,OpenStack
/openstack/2013-10-17/user_data HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.001123,numerical,numerical,TRUE,numerical,,OpenStack
"10.11.21.132,10.11.10.1",other,ipv4,FALSE,,FALSE,OpenStack
/openstack/2013-10-17/meta_data.json HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.0009539,numerical,numerical,TRUE,numerical,,OpenStack
"10.11.21.132,10.11.10.1",other,ipv4,FALSE,,FALSE,OpenStack
/openstack/2013-10-17/meta_data.json HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.2430041,numerical,numerical,TRUE,numerical,,OpenStack
"10.11.21.132,10.11.10.1",other,ipv4,FALSE,,FALSE,OpenStack
/latest/meta-data/ HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.0013649,numerical,numerical,TRUE,numerical,,OpenStack
"10.11.21.132,10.11.10.1",other,ipv4,FALSE,,FALSE,OpenStack
/latest/meta-data/block-device-mapping/ HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.2251949,numerical,numerical,TRUE,numerical,,OpenStack
"10.11.21.132,10.11.10.1",other,ipv4,FALSE,,FALSE,OpenStack
/latest/meta-data/block-device-mapping/ami HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.0010529,numerical,numerical,TRUE,numerical,,OpenStack
"10.11.21.132,10.11.10.1",other,ipv4,FALSE,,FALSE,OpenStack
/latest/meta-data/block-device-mapping/root HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.0007141,numerical,numerical,TRUE,numerical,,OpenStack
"10.11.21.132,10.11.10.1",other,ipv4,FALSE,,FALSE,OpenStack
/latest/meta-data/placement/ HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.000756,numerical,numerical,TRUE,numerical,,OpenStack
"10.11.21.132,10.11.10.1",other,ipv4,FALSE,,FALSE,OpenStack
/latest/meta-data/placement/availability-zone HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.000998,numerical,numerical,TRUE,numerical,,OpenStack
"10.11.21.132,10.11.10.1",other,ipv4,FALSE,,FALSE,OpenStack
/latest/meta-data/local-ipv4 HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.000669,numerical,numerical,TRUE,numerical,,OpenStack
"10.11.21.132,10.11.10.1",other,ipv4,FALSE,,FALSE,OpenStack
/latest/meta-data/reservation-id HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.000705,numerical,numerical,TRUE,numerical,,OpenStack
"10.11.21.132,10.11.10.1",other,ipv4,FALSE,,FALSE,OpenStack
/latest/meta-data/local-hostname HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.0007689,numerical,numerical,TRUE,numerical,,OpenStack
"10.11.21.132,10.11.10.1",other,ipv4,FALSE,,FALSE,OpenStack
/latest/meta-data/security-groups HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.0007679,numerical,numerical,TRUE,numerical,,OpenStack
"10.11.21.132,10.11.10.1",other,ipv4,FALSE,,FALSE,OpenStack
/latest/meta-data/ami-launch-index HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.0007291,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/63a0d960-70b6-44c6-b606-491478a5cadf HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.267153,numerical,numerical,TRUE,numerical,,OpenStack
"10.11.21.132,10.11.10.1",other,ipv4,FALSE,,FALSE,OpenStack
/latest/meta-data/public-hostname HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.22454,numerical,numerical,TRUE,numerical,,OpenStack
63a0d960-70b6-44c6-b606-491478a5cadf,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
"10.11.21.132,10.11.10.1",other,ipv4,FALSE,,FALSE,OpenStack
/latest/meta-data/hostname HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.0011861,numerical,numerical,TRUE,numerical,,OpenStack
63a0d960-70b6-44c6-b606-491478a5cadf,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.2783649,numerical,numerical,TRUE,numerical,,OpenStack
"10.11.21.132,10.11.10.1",other,ipv4,FALSE,,FALSE,OpenStack
/latest/meta-data/ami-id HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.2386379,numerical,numerical,TRUE,numerical,,OpenStack
63a0d960-70b6-44c6-b606-491478a5cadf,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
/var/lib/nova/instances/63a0d960-70b6-44c6-b606-491478a5cadf_del,path,path,TRUE,path,,OpenStack
63a0d960-70b6-44c6-b606-491478a5cadf,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
/var/lib/nova/instances/63a0d960-70b6-44c6-b606-491478a5cadf_del,path,path,TRUE,path,,OpenStack
63a0d960-70b6-44c6-b606-491478a5cadf,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
1.04,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.1995878,numerical,numerical,TRUE,numerical,,OpenStack
63a0d960-70b6-44c6-b606-491478a5cadf,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
0.46,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.100004,numerical,numerical,TRUE,numerical,,OpenStack
/v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.0839748,numerical,numerical,TRUE,numerical,,OpenStack
/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,path,path,TRUE,path,,OpenStack
/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,path,path,TRUE,path,,OpenStack
/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,path,path,TRUE,path,,OpenStack
cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,domain,domain,TRUE,domain,,OpenStack
cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,domain,domain,TRUE,domain,,OpenStack
64172MB,size,size,TRUE,size,,OpenStack
512MB,size,size,TRUE,size,,OpenStack
15GB,size,size,TRUE,size,,OpenStack
0GB,size,size,TRUE,size,,OpenStack
cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us:cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us,domain,domain,TRUE,domain,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.5130808,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.2017291,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.187588,numerical,numerical,TRUE,numerical,,OpenStack
d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
512,numerical,numerical,TRUE,numerical,,OpenStack
d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
96258,numerical,numerical,TRUE,numerical,,OpenStack
95746,numerical,numerical,TRUE,numerical,,OpenStack
d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
0,numerical,numerical,TRUE,numerical,,OpenStack
d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
0,numerical,numerical,TRUE,numerical,,OpenStack
d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.203052,numerical,numerical,TRUE,numerical,,OpenStack
d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.271704,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.2835078,numerical,numerical,TRUE,numerical,,OpenStack
63a0d960-70b6-44c6-b606-491478a5cadf,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.251507,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.2747049,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.268888,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.2675118,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.2672651,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.239908,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.366667,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.249963,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.266892,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.2662079,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.264086,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.2633319,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.2449338,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.2567449,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.287894,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.250128,numerical,numerical,TRUE,numerical,,OpenStack
d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
d54b44eb-2d1a-4aa2-ba6b-074d35f8f12c,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
0673dd71-34c5-4fbb-86c4-40623fbe45b4,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,path,path,TRUE,path,,OpenStack
0673dd71-34c5-4fbb-86c4-40623fbe45b4,component,system specific (name),FALSE,system specific (name),TRUE,OpenStack
/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,path,path,TRUE,path,,OpenStack
/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,path,path,TRUE,path,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.4324191,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.275342,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.2779088,numerical,numerical,TRUE,numerical,,OpenStack
/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1,template issue,path + protocol,FALSE,template issue (mixed),TRUE,OpenStack
0.2570632,numerical,numerical,TRUE,numerical,,OpenStack
